Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 08/24  10:00:00,19.3333333333333,950.083333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3654760688909,26.3605614397046,28.9097716254522,26.3026684927679,26.4751383590774,37.6594891158693,26.99265092883
 08/24  11:00:00,20.9916666666666,968.083333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4885061836637,26.5998060116853,28.6437567292487,26.5414770930406,26.7569337872861,45.159237383472,27.1368526689307
 08/24  12:00:00,22.4583333333333,931.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.598241848817,26.8772121979796,28.5655192236327,26.7571306893082,27.0076620907945,50.30902725111,27.3011250636744
 08/24  13:00:00,23.7583333333333,761.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7114963698686,27.2195855981021,28.563891902219,26.9785945045183,27.2449997746442,52.4649535296166,27.4904600439326
 08/24  14:00:00,25.0583333333333,468.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8103219116305,27.51511036365,28.5961635741687,27.1711883464808,27.4650239004591,50.6796163110528,27.6609485192649
 08/24  15:00:00,25.8333333333333,393.666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8873851998979,27.7116359438029,28.632406299621,27.3270188236625,27.869268769239,46.1355879344967,27.8197104563238
 08/24  16:00:00,26.175,535.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9428946930046,27.7961511513986,28.6371788350028,27.4251002390594,28.6227064309855,43.8173007265728,27.9763153566933
 08/24  17:00:00,26.5333333333333,303.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9858729620561,27.8325714980635,28.6176963116852,27.4917372428181,28.9572998239817,40.1810038426482,28.0532594768425
 08/24  18:00:00,25.9416666666666,291.916666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0142578667644,27.7883992774388,28.5265729035378,27.4808153370495,29.196606894726,34.9125786285969,28.0688520173956
 08/24  19:00:00,24.6416666666666,41.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0139556359076,27.6378294668267,28.3385933511049,27.376341274885,28.9127036318565,29.252241409889,27.9500293571193
 08/24  20:00:00,23.3416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9511297524994,27.3085121166314,27.9901056558566,27.0839791053403,28.289947234791,22.8757312395745,27.6657811675199
 08/24  21:00:00,22.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8608308269449,26.974348064542,27.6304636548887,26.7741537433108,27.7466970799929,18.0158905367969,27.377536816245
 08/24  22:00:00,21.3166666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7744393194284,26.825903098633,27.446472328504,26.6243019408746,27.4195787163844,18.4005966250313,27.218743926948
 08/24  23:00:00,20.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7276980055408,26.6664214676667,27.277796656158,26.4757340025221,27.1759557404755,18.4804534071627,27.0824048981648
 08/24  24:00:00,19.3583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6906863755759,26.5503339353428,27.156893160824,26.3675989547068,27.0259587154157,17.9201938729188,26.9861361738318
 08/25  01:00:00,18.2583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.923488642907,26.779852446283,27.3372636324076,26.5904733419697,27.2056371232764,16.5380556819074,27.2021087377354
 08/25  02:00:00,17.1583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9600132393303,26.7977842195553,27.3330596563953,26.6099900287646,27.2025118436719,14.9481148164467,27.2201492570539
 08/25  03:00:00,16.2333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9503308832861,26.7593840229341,27.2853685509654,26.5778169166652,27.1520968562754,13.1842104730873,27.1887342391985
 08/25  04:00:00,15.4916666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9287689267771,26.7235206847201,27.2402192683872,26.5478609207665,27.1051399440133,11.8455648467057,27.1556861101105
 08/25  05:00:00,14.7333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.91529910564,26.7068561206155,27.2135068431365,26.5355012949681,27.0789212326929,10.6881030036517,27.1383315990465
 08/25  06:00:00,14.9249999999999,142.166666666666,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,385.441919872974,263.366673686105,648.808593559079,105.04405618879,230.908524173441,335.952580362232,65.8658251629836,213.364724678815,279.230549841798,104.80241186994,232.342189897476,337.144601767416,64.8790871974756,146.157498083013,211.036585280488,1812.17291081101,27.5919620535071,26.4541013428966,27.2526394042666,26.4618599934635,26.9794431956114,9.77612546629295,26.9632751440021
 08/25  07:00:00,15.8833333333333,625.916666666666,2,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2636.80152009944,1555.96555971107,4192.76707981051,284.9118240066,725.922234121453,1010.83405812805,1674.89736339787,598.960324438055,2273.85768783592,794.388418909845,523.76375949377,1318.15217840361,745.446615928755,447.769048885541,1193.21566481429,9988.82666899238,25.6448347505774,25.5243469915726,25.6577372441061,25.7124803679447,25.7413904431304,12.640927326347,25.6475178139285
 08/25  08:00:00,16.825,832.5,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3069.7286734623,539.952429767596,3609.6811032299,1361.84720296293,420.076320391802,1781.92352335474,2357.14369738656,238.742450982125,2595.88614836869,1418.48065513238,403.21210951791,1821.69276465029,1030.86540179856,238.742234403273,1269.60763620183,11078.7911758055,25.4308908199453,25.5879949026709,25.5073930906613,25.5788868658966,25.5749384563013,20.3374926600865,25.5276444346843
 08/25  09:00:00,18.4833333333333,919.333333333333,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3046.44145185189,539.951765682449,3586.39321753434,1510.50912739057,348.673881523127,1859.1830089137,2495.97299259594,237.617892550449,2733.59088514639,1525.61149868329,401.526131457171,1927.13763014046,1074.17703357947,237.617985952979,1311.79501953245,11418.0997612673,25.4620925396925,25.6057908537485,25.4944917478353,25.5837957747286,25.586281058113,30.1613997945142,25.5416139318307
 08/25  10:00:00,20.7416666666666,963.166666666666,2,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3072.44789595559,539.951837243854,3612.39973319944,1645.47060995686,343.770301095721,1989.24091105259,2183.81509599779,0,2183.81509599779,1645.1506748576,399.760628744086,2044.91130360168,1143.53930255491,236.441165532716,1379.98046808763,11210.3475119391,25.458601689325,25.5917130950941,25.5069204312178,25.5732222297301,25.5756872314563,38.8484557831347,25.5353621486866
 08/25  11:00:00,22.9833333333333,986.416666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3109.86058738961,534.709551251994,3644.57013864161,1807.35009659012,324.25397910541,2131.60407569553,2076.11704648818,231.6028774521,2307.71992394028,1766.74366523001,392.286823556833,2159.03048878685,1221.13405059205,231.720689243032,1452.85473983508,11695.7793668993,25.4540290977322,25.5799121071841,25.4882656490657,25.5658308086103,25.5687231659706,46.3153433812515,25.5263906876425
 08/25  12:00:00,24.8916666666666,991.333333333333,2,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2896.51745489524,324.206467834765,3220.72392273001,1748.47686620029,0,1748.47686620029,1742.58223963685,0,1742.58223963685,1705.05664918401,228.366869247408,1933.42351843142,1187.2670891713,134.139665513471,1321.40675468477,9966.61330168334,25.4523745672997,25.5965661534943,25.4891119778393,25.5631566200423,25.5654785448138,51.6469418932352,25.5286932943571
 08/25  13:00:00,26.5333333333333,958.083333333333,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3160.32219648072,539.606784414207,3699.92898089493,2188.90973300429,284.113442541719,2473.02317554601,1901.829539568,226.764465515095,2128.59400508309,1994.88762279574,385.209705744789,2380.09732854053,1357.17330506086,226.761448924115,1583.93475398497,12265.5782440495,25.4431044966608,25.565330034616,25.4838938962146,25.5504531430415,25.5531357322544,54.4314136558049,25.5139148152162
 08/25  14:00:00,28.1916666666666,948.166666666666,2,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3185.60790535698,533.168254695402,3718.77616005239,2344.68261140008,247.6169180367,2592.29952943678,1681.00158001718,0,1681.00158001718,2100.79413469843,372.243895307205,2473.03803000563,1412.43921940197,218.382461318875,1630.82168072084,12095.9369802328,25.4387454688225,25.5525395951271,25.483310426742,25.544763649297,25.5417958449634,55.2148911534014,25.5069671579996
 08/25  15:00:00,29.0166666666666,912.916666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3192.29557601622,533.697252743026,3725.99282875924,2448.8178724051,223.055402784128,2671.87327518923,1838.69757234211,210.560783059577,2049.25835540169,2172.75335704196,360.834085925936,2533.5874429679,1729.5701264242,210.636515458831,1940.20664188303,12920.9185442011,25.4331069952478,25.5442302303541,25.4773308426274,25.538998286598,25.5050309991276,54.2498393024417,25.4965647279222
 08/25  16:00:00,29.1583333333333,782.833333333333,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3185.19356175779,534.299583210746,3719.49314496854,2496.01156794885,196.885670857223,2692.89723880607,1808.83403497769,200.119876886759,2008.95391186445,2211.34402194947,344.979037924908,2556.32305987438,2240.75048212195,200.029163834037,2440.77964595599,13418.4470014694,25.4285947700258,25.5362340916811,25.4773104515736,25.5318751387068,25.4814728519993,50.666847128752,25.488783585532
 08/25  17:00:00,29.3166666666666,583.916666666666,2,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2281.79607912915,172.783016436091,2454.57909556524,2042.65119668528,0,2042.65119668528,1363.95605678224,25.9803396767148,1389.93639645895,1556.78286784098,53.4024668290487,1610.18533467003,2130.89126167679,25.9792544947932,2156.87051617158,9654.22253955108,25.4471034576333,25.5682226536916,25.4949268046842,25.550899847449,25.4915562699315,44.7391475804663,25.5091718695152
 08/25  18:00:00,28.525,417.75,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0.185258025185997,761.892596147864,762.07785417305,0,465.933290851205,465.933290851205,0.245969643523513,346.154188342543,346.400157986066,0,465.215099512553,465.215099512553,3.25719295559531,458.445582634881,461.702775590476,2501.32917811335,27.02260048363,27.0872038361098,27.2949711628361,26.9071066554585,28.5038968174399,37.703384902105,27.2421926432513
 08/25  19:00:00,27.0833333333333,207.388888888888,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6416220426047,27.5170934114085,27.8195740405521,27.3395384315516,29.217622359018,30.9581793964659,27.7778614006518
 08/25  20:00:00,25.625,0,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6995444571987,27.4431911486603,27.7872376446233,27.2846292943585,28.7176401146492,24.6789014549515,27.6961461055628
 08/25  21:00:00,24.2416666666666,0,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.677148008367,27.3264221846508,27.6899738898702,27.173023856732,28.3563162937929,20.9451422245951,27.5785242153642
 08/25  22:00:00,22.9416666666666,0,2,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6119897148546,27.1674732631845,27.5339798595561,27.0130202538003,28.038859950995,19.0561411940753,27.4263218505878
 08/25  23:00:00,21.6416666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5164155580244,26.9736780045967,27.3388932197822,26.8227839407917,27.7508748769144,17.6951945744951,27.2495032825025
 08/25  24:00:00,20.4583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.735009534377,27.1050264168349,27.4536077352171,26.9589405146573,27.8094106540775,16.6073610642336,27.3956866777099
 08/26  01:00:00,19.3583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7721589016032,27.044387365751,27.3774465343532,26.902665120485,27.6900424525585,15.5168617887434,27.3548713569849
 08/26  02:00:00,18.2583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7702519830554,26.937427858878,27.2573890651862,26.8006413571144,27.5405334815461,14.4957273128812,27.2724387834957
 08/26  03:00:00,17.275,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.758077488286,26.8237627064536,27.1304348157619,26.6913971657558,27.3918981437902,13.3844538952998,27.1831161451185
 08/26  04:00:00,16.3166666666666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.739869123447,26.7118202153328,27.0039360021468,26.5862684846311,27.24957231004,12.4311444033082,27.0942133059291
 08/26  05:00:00,15.375,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7304605237067,26.6082632811552,26.8844788260526,26.4894579599518,27.1164346393975,11.5688465635995,27.0137310697857
 08/26  06:00:00,15.6416666666666,72.4999999999999,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,239.756728524658,389.270138476124,629.026867000783,97.5328209621662,164.128524882935,261.661345845101,60.2306934227755,145.665003102357,205.895696525132,97.8589190607369,166.200106090257,264.059025150993,61.1470780185408,95.1556746534523,156.302752671993,1516.945687194,27.5721784911565,26.3293981221318,26.8404905293794,26.3923632846115,26.9781558377366,11.1229818388154,26.859947806538
 08/26  07:00:00,16.7416666666666,408.416666666666,3,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2477.38964403702,1557.329020707,4034.71866474402,256.015313755273,528.533763554399,784.549077309672,1230.12423953818,468.440402682297,1698.56464222048,805.064565730817,471.229412142134,1276.29397787295,821.380066547399,447.128551521224,1268.50861806862,9062.63498021574,25.493593774893,25.5114413727522,25.5112521765221,25.6294741825194,25.6179488822285,13.6039508823331,25.5464107094469
 08/26  08:00:00,17.8416666666666,661.333333333333,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2886.36530785325,545.171211743082,3431.53651959633,1377.47290393932,318.530088645728,1696.00299258505,1987.7954273473,234.464092074468,2222.25951942177,1435.32189329021,397.022682179625,1832.34457546984,1109.4336643997,234.362470808084,1343.79613520778,10525.9397422808,25.4154694773358,25.5810882973759,25.4641092308989,25.5553684158441,25.5500907847091,20.1981088670688,25.5074063480499
 08/26  09:00:00,19.7,787.666666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2883.72161827488,539.952298164221,3423.67391643911,1539.57074779386,330.98313600954,1870.5538838034,2221.28945779468,232.685438657714,2453.97489645239,1561.04634586701,394.12731387777,1955.17365974478,1157.57786029488,232.685497728024,1390.26335802291,11093.6397144626,25.4377325781991,25.5829396063041,25.4739378449108,25.5606493870955,25.553244949748,29.6601945285288,25.5172169802649
 08/26  10:00:00,22.1583333333333,853.833333333333,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2924.62115704757,534.667094673824,3459.28825172139,1710.56801188955,335.064370761077,2045.63238265063,2004.60151225954,0.663380932569051,2005.26489319211,1700.60008457362,391.315328113082,2091.91541268671,1231.50789196336,231.075706491472,1462.58359845483,11064.6845387057,25.4372755655086,25.5783524253921,25.4771101635452,25.5598955554358,25.5504412759902,38.4994129042489,25.5159462864089
 08/26  11:00:00,24.5999999999999,890.666666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2976.12923761357,539.951515905798,3516.08075351936,1910.9145521911,339.774872833202,2250.68942502431,1964.07573584294,233.239576787666,2197.3153126306,1844.3871852581,394.958708451028,2239.34589370913,1318.62508045087,233.239904388621,1551.86498483949,11755.2963697229,25.4320743001752,25.5576175668142,25.461032726293,25.5449696474552,25.5382714129574,45.865888092253,25.5027895925402
 08/26  12:00:00,26.65,907.25,3,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2773.79862770134,324.289231708528,3098.08785940987,1990.64983850704,0,1990.64983850704,1656.95196539151,0,1656.95196539151,1801.29757704265,229.879169985717,2031.17674702837,1288.62921994377,135.145896762865,1423.77511670664,10200.6415270434,25.4301592333352,25.569829229337,25.4610780369513,25.5402485112488,25.5337909217276,51.1032555780143,25.5033074533387
 08/26  13:00:00,28.5083333333333,910.166666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3049.48112975658,534.441685211551,3583.92281496813,2323.02638578128,304.540282887055,2627.56666866833,1837.62517864903,227.652210226257,2065.27738887529,2106.07857173173,386.359922777242,2492.43849450898,1464.68629407618,227.751627144946,1692.43792122112,12461.6432882419,25.420714184693,25.541762695105,25.454747904911,25.5260763165574,25.5203268837398,54.9849542682755,25.4885612132486
 08/26  14:00:00,30.3499999999999,898.75,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3093.65194207785,533.671098852108,3627.32304092996,2501.01316995111,275.361578709841,2776.37474866095,1641.22636580835,0,1641.22636580835,2228.83044722142,382.336144514067,2611.16659173548,1538.49289183425,225.071180263897,1763.56407209814,12419.6548192329,25.4163580254958,25.5260554599275,25.4530424846597,25.5189449261957,25.506597173023,57.1943295430968,25.4801846378238
 08/26  15:00:00,31.3333333333333,866.833333333333,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3118.55388714555,540.110106020197,3658.66399316574,2618.35627590592,250.369387368356,2868.72566327428,1818.25790477957,223.727360596494,2041.98526537607,2309.97963659527,380.754875907347,2690.73451250261,1878.02401754715,223.732728047147,2101.75674559429,13361.866179913,25.4101649965983,25.5142815817314,25.4476216365925,25.5100858687647,25.4576032555247,56.7700788613772,25.4666277539248
 08/26  16:00:00,31.675,808.5,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3123.20504288912,534.473984090872,3657.67902697999,2658.3757624325,214.143616715608,2872.51937914811,1797.28881741329,214.606848479121,2011.89566589241,2353.90601003763,366.675968589946,2720.58197862758,2400.31014491868,214.482575041866,2614.79271996055,13877.4687706086,25.40553015469,25.5075501377308,25.4462043783013,25.5032115427358,25.4399514312516,53.0916708767282,25.4597403449306
 08/26  17:00:00,32.0333333333333,692.75,3,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2228.52705222329,172.782880683561,2401.30993290685,2376.63159709505,0,2376.63159709505,1355.02789106941,44.4038471509653,1399.43173822037,1693.82903219857,81.0378378956162,1774.86687009419,2373.57221129584,44.402529212497,2417.97474050834,10370.2148788248,25.4233759479631,25.5312470660399,25.4635027202204,25.5215038688083,25.4441278586032,47.37614397746,25.477112106511
 08/26  18:00:00,30.9166666666666,454.166666666666,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,1052.96656623779,1052.96656623779,0,740.927420990107,740.927420990107,0,505.64026769158,505.64026769158,0,728.551751266245,728.551751266245,0,649.202731137211,649.202731137211,3677.28873732293,27.0348903256026,27.261371453885,27.3421139677569,27.0487042850775,28.8841509529265,40.7099679488056,27.3721450544828
 08/26  19:00:00,28.7166666666666,78.8333333333333,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5917524604778,27.6466054041374,27.8207847825385,27.4709883990112,29.2958776735109,32.6311582789122,27.8316424879757
 08/26  20:00:00,26.5166666666666,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6397539267432,27.5509800010982,27.7736372465558,27.3914303227197,28.8234793481371,25.3614795399466,27.7384119830889
 08/26  21:00:00,24.7249999999999,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6191163761016,27.4143560706165,27.6598762769224,27.2634303828105,28.4640358188125,21.355761663056,27.6113351505566
 08/26  22:00:00,23.2249999999999,0,3,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5517317684059,27.2333572626618,27.4837599975358,27.0883287097614,28.1382287481203,19.2325149803554,27.4464873273709
 08/26  23:00:00,21.7249999999999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4549188709307,27.0122011776388,27.2596336917324,26.8721100425509,27.8204492126559,17.7243239688284,27.2497206278238
 08/26  24:00:00,20.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6722916186922,27.1311211362663,27.3624224076015,26.9962850195012,27.8735752327165,16.4756637619416,27.3878463303476
 08/27  01:00:00,20.2083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7089384932692,27.0838872769915,27.3002204155334,26.9530066173515,27.7730763259588,15.7685860079196,27.3570659639497
 08/27  02:00:00,19.65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7109894350446,27.0055106020558,27.2089338784031,26.8785954297363,27.6519855352567,15.2240645316059,27.2957941049435
 08/27  03:00:00,18.7583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7061609990851,26.9221375211617,27.1151602456859,26.799284177321,27.5346203525834,14.5528374747744,27.2304746259523
 08/27  04:00:00,17.6583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6959674404392,26.8394912609128,27.0248896193829,26.7209694013238,27.4253350813596,13.6863173696639,27.1654917950279
 08/27  05:00:00,16.5583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6931600520024,26.7674331559521,26.9451344154822,26.6534110250141,27.3301398795707,12.6726177858676,27.1106484475103
 08/27  06:00:00,17.0916666666666,104.499999999999,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,229.851506895623,463.989019102556,693.840525998179,86.6220550502485,160.493396531903,247.115451582151,53.2374493897053,166.146758600267,219.384207989972,86.8141442135105,178.844579806434,265.658724019944,54.81128600506,109.989524355201,164.800810360261,1590.79971995051,27.5508542660602,26.5599108568108,26.969307700708,26.5940193345507,27.2339338578381,11.9991279779463,27.0002586403048
 08/27  07:00:00,18.7333333333333,522.916666666666,4,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2474.07276100295,1543.65353851899,4017.72629952194,440.421324617791,522.142232228516,962.563556846307,1427.92499999712,513.7661110992,1941.69111109632,966.234857334999,601.544114290117,1567.77897162511,962.519613477538,548.734478146986,1511.25409162452,10001.0140307142,25.4388010373167,25.6195093073755,25.4710819053833,25.5841289214806,25.5738638737832,14.9166773903104,25.5331962335788
 08/27  08:00:00,20.3916666666666,755.25,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2887.75011813737,540.038376335783,3427.78849447315,1565.08326684352,270.393955094055,1835.47722193758,2171.27824739704,229.867074856164,2401.1453222532,1573.47741047178,389.900774473962,1963.37818494574,1217.78472281123,229.864409699677,1447.64913251091,11075.4383561206,25.375770668684,25.5634612036866,25.4565734800198,25.5254383977803,25.5059474791274,22.6114983419168,25.4784238634537
