Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 08/13  09:00:00,20.1833333333333,827.666666666666,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2792.70453952233,534.915867204937,3327.62040672726,1595.01936618694,301.880859506452,1896.90022569339,2217.31671794821,227.43616901544,2444.75288696365,1626.53285423585,386.038401502216,2012.57125573806,983.801634584553,227.567617504347,1211.3692520889,10893.2140272113,26.0091049560297,26.0137616474252,26.012731873458,26.0120717699573,26.0156106186552,30.6248211193777,26.0121310228497
 08/13  10:00:00,22.4416666666666,882.166666666666,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2826.80464357083,539.868521465237,3366.67316503606,1743.30581768536,312.0953021774,2055.40111986276,1961.18638761703,0,1961.18638761703,1752.53955091876,394.650291015777,2147.18984193453,1063.75729544512,233.038873964389,1296.7961694095,10827.2466838599,26.0131526099224,26.011458010486,26.0294197211078,26.0107142293663,26.0138366126555,39.0619541279816,26.0144670843396
 08/13  11:00:00,24.6833333333333,915,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2872.38149252397,539.952092337864,3412.33358486183,1914.00784754682,313.439151653612,2227.44699920044,1898.70282851834,235.90275423519,2134.60558275353,1878.23831084489,398.953122233135,2277.19143307802,1149.65633786936,235.902569536097,1385.55890740545,11437.1365072993,26.0157541371674,26.0125283891191,26.0112003860473,26.0131989541987,26.0169727961908,46.9201515487406,26.0140319791744
 08/13  12:00:00,26.4749999999999,918.416666666666,4,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2681.64738296306,324.248847121502,3005.89623008456,1963.32656993011,0,1963.32656993011,1595.34022603583,0.277581040016492,1595.61780707584,1823.39500775853,236.135153456544,2059.53016121507,1125.17374062257,139.35412237374,1264.52786299631,9888.89863130189,26.0182789605476,26.0106330075988,26.0081675802233,26.0170349662075,26.0212328803864,53.0665361012261,26.0153635137283
 08/13  13:00:00,27.9166666666666,851.416666666666,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2943.70984097326,539.604354730268,3483.31419570352,2275.62144310676,305.473669652441,2581.0951127592,1757.31276320661,234.469044829404,1991.78180803601,2095.07727967374,396.768383442432,2491.84566311617,1287.58452239813,234.465703906666,1522.0502263048,12070.0870059197,26.016662718824,26.0171419746382,26.0069179436755,26.0148411087743,26.0190280689335,55.9413859221089,26.0153932147791
 08/13  14:00:00,29.375,789.666666666666,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2973.06425440981,533.541714117228,3506.60596852704,2421.59083324387,291.787943325131,2713.378776569,1559.13166113773,0,1559.13166113773,2184.69141140439,389.156246146299,2573.84765755068,1352.46647752828,229.703192702223,1582.1696702305,11935.1337340149,26.0185251690043,26.0169147278353,26.010336855693,26.0167439357513,26.0154255191127,55.6907929696141,26.0162862275472
 08/13  15:00:00,30.3499999999999,802.75,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2970.4688743879,533.318524951984,3503.78739933988,2523.15236891058,279.947604808832,2803.09997371941,1723.35491412427,226.081536556526,1949.43645068079,2248.5784061874,384.019316204159,2632.59772239155,1661.17194265789,226.144832872063,1887.31677552995,12776.2383216616,26.0276519882082,26.0296441198668,26.0192532439923,26.0265188855871,26.0079414143401,54.9202148237578,26.0241417847455
 08/13  16:00:00,30.8916666666666,724.5,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2986.50978017158,539.681862673681,3526.19164284526,2566.60340248206,274.44563177126,2841.04903425332,1714.49798607671,225.489192035055,1939.98717811176,2299.06381023191,383.362456012087,2682.42626624399,2129.79451637477,225.474815918288,2355.26933229305,13344.9234537474,26.021637056089,26.0246705138304,26.0139604265509,26.0218779675046,26.0371887007718,52.3176831101109,26.0234006144938
 08/13  17:00:00,31.45,457.5,4,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2133.53905706822,167.678294231282,2301.2173512995,2279.65820114252,0,2279.65820114252,1308.10009962355,53.8021838857769,1361.90228350932,1687.88582269221,94.7821774382386,1782.66800013044,1951.20737853609,53.6967649194256,2004.90414345552,9730.3499795373,26.0232265819684,26.0210872547512,26.014769333979,26.022691027647,26.0366712473587,46.4483987735757,26.0232895412542
 08/13  18:00:00,30.7083333333333,264.916666666666,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,920.433481745394,920.433481745394,0,648.14462641388,648.14462641388,0,433.605257346895,433.605257346895,0,642.485582056517,642.485582056517,0,519.679604706652,519.679604706652,3164.34855226934,27.6074383673886,27.7720738841675,27.8977044763713,27.5898124855656,28.8655967391733,40.0891489698841,27.843931730405
 08/13  19:00:00,29.0666666666666,40.7499999999999,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0908043099363,28.1283531546615,28.3325123461565,27.9772815032859,29.178982752579,33.5417424809615,28.2490344726963
 08/13  20:00:00,27.4083333333333,0,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.149350225571,28.0601259313031,28.3025778852272,27.9223508845532,28.8621732717414,27.5886166277368,28.1931892177561
 08/13  21:00:00,25.9416666666666,0,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1424644930523,27.9524890175643,28.2067471132016,27.8203780397071,28.6008209535706,24.3039924134636,28.0976242915687
 08/13  22:00:00,24.6416666666666,0,4,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0883029429847,27.7921851548234,28.0490877831901,27.6655162687176,28.3366940333844,22.1135420804413,27.9562841936592
 08/13  23:00:00,23.3416666666666,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9987031840466,27.5938299389031,27.8484584449502,27.4712681940428,28.0765564889248,20.5039399911301,27.7822490261055
 08/13  24:00:00,22.3916666666666,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2204036525508,27.7282587335507,27.9663394728837,27.6128954326657,28.1623183616622,19.0903486735453,27.9352413201604
 08/14  01:00:00,21.6333333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2597946473769,27.694405459966,27.9225158647401,27.586133352239,28.0918033449467,17.9430568957464,27.9182672868348
 08/14  02:00:00,20.8916666666666,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2620743354443,27.6311124977543,27.8521590583758,27.5269425396261,28.0016281655986,16.9698095941561,27.8706142453492
 08/14  03:00:00,19.9583333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2562395153735,27.5451775145162,27.7567142295769,27.4451491387812,27.8922366915156,15.9114107602757,27.8047103846165
 08/14  04:00:00,18.8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.244655601269,27.4267027428316,27.6254804087029,27.3299983525913,27.7510226854965,15.0193088333624,27.7135958704243
 08/14  05:00:00,17.6583333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2409124452734,27.3008063943581,27.4857647337742,27.207705193074,27.6034739612856,14.0818766823596,27.619593853062
 08/14  06:00:00,17.9583333333333,141,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,300.542802469534,324.991260289157,625.534062758691,76.7942521599556,136.102769384677,212.897021544632,47.4166741760618,145.769117002162,193.185791178223,76.9778990623645,153.418510668625,230.396409730989,47.5095255702344,83.5032505522139,131.012776122448,1393.02606133498,28.0217298749804,27.0890730262565,27.5651989870772,27.1446303261973,27.5084448713672,13.5499092429691,27.4923740498094
 08/14  07:00:00,19.2583333333333,533.833333333333,5,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2430.28556035247,1543.2368683742,3973.52242872666,630.445492666977,656.742654080526,1287.1881467475,1549.7584564685,596.847934775499,2146.60639124399,1119.32635666737,692.121635950559,1811.44799261794,873.472919317238,526.034349813513,1399.50726913075,10618.2722284668,26.1208806123481,26.0574039860462,26.0674701259789,26.089194731956,26.1109535953987,16.3504401232082,26.0914205755959
 08/14  08:00:00,20.5583333333333,724.166666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2829.2886309682,545.294216614664,3374.58284758286,1636.58915582616,332.077380412158,1968.66653623831,2203.75928562799,238.04549089366,2441.80477652165,1652.4331315724,402.394879747332,2054.82801131973,1129.04764662899,237.921519666104,1366.96916629509,11206.8513379576,25.9516772647134,25.9870042867436,25.9889871089033,25.9770760355824,25.9783386725481,23.5654496158778,25.9735776111166
 08/14  09:00:00,22.2666666666666,795.333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2821.5377486367,539.952448419001,3361.4901970557,1769.06020273125,332.97394605562,2102.03414878687,2373.39531154794,236.424013560104,2609.81932510804,1765.15934520059,399.733506913304,2164.89285211389,1176.71069214393,236.423641733827,1413.13433387775,11651.3708569423,26.0011581886973,26.0106909865893,26.0142209443604,26.0082844962627,26.0099495483599,33.326882180655,26.0077329339745
 08/14  10:00:00,24.325,710.666666666666,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2860.64714639904,539.952554339831,3400.59970073887,1937.6547457711,327.506352608442,2265.16109837954,2101.70311388731,0,2101.70311388731,1900.48990771218,398.474360913438,2298.96426862561,1253.7221270693,235.583203927865,1489.30533099716,11555.7335126285,26.0082395537441,26.0148154647506,26.016925853059,26.0135323265118,26.0156968631613,41.8164985028751,26.0129992355236
 08/14  11:00:00,26.3666666666666,719.333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2903.84307086061,539.952700184936,3443.79577104554,2115.01456628649,316.055555144102,2431.07012143059,2036.46336478299,234.09253160651,2270.5558963895,2019.29853433796,396.237784070083,2415.53631840804,1331.18539042773,234.093033304106,1565.27842373183,12126.2365310055,26.0117317347943,26.0180280742632,25.9946838475662,26.0162835709413,26.0196165702831,47.6366386836893,26.0129330521133
 08/14  12:00:00,28.075,684.416666666666,5,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2701.53120864191,324.094698486642,3025.62590712855,2272.82132824317,0,2272.82132824317,1711.48282717703,0,1711.48282717703,1956.58415735679,229.782830564918,2186.36698792171,1298.88453575778,135.099028120152,1433.98356387793,10630.2806143484,26.0121462222556,26.0082660149176,26.0021826668634,26.0125404862931,26.0168390875204,52.103877811406,26.0106785900531
 08/14  13:00:00,29.575,617.916666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2953.68386066335,533.659293139867,3487.34315380321,2500.30830979191,292.713053638091,2793.02136343,1870.38113466025,226.284214351313,2096.66534901156,2232.68213550658,384.409178820538,2617.09131432711,1465.55637128898,226.486549234894,1692.04292052387,12686.1641010958,26.0106384494885,26.0148321803344,26.0015743692542,26.0111575944696,26.015486023666,54.1477682687954,26.011129315071
 08/14  14:00:00,31.075,573.75,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2637.66583643527,533.303559968955,3170.96939640422,2355.75563806229,278.970940223602,2634.7265782859,1485.75559118194,0,1485.75559118194,2076.94827706614,379.038240271278,2455.98651733742,1373.8683147715,222.904271137621,1596.77258590912,11344.2106691186,26.2753820902338,26.2929555778888,26.2796473071008,26.2699670463962,26.2759877079551,54.5350495314197,26.2787219141214
 08/14  15:00:00,31.9916666666666,629.25,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2992.79890535519,533.373567360247,3526.17247271543,2718.90043367508,257.316552266572,2976.21698594165,1831.66218358683,218.098060986671,2049.7602445735,2403.79734729518,372.057101405037,2775.85444870022,1820.63805319316,218.121546283656,2038.75959947681,13366.7637514076,26.0749301667992,26.08048757841,26.0739337260317,26.0735569005678,26.0487856373794,54.0905841099248,26.0722854556624
 08/14  16:00:00,32.55,624.5,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2990.35822136672,539.756540943837,3530.11476231055,2726.06833671811,239.95822796292,2966.02656468103,1808.79873240641,216.500861492996,2025.2995938994,2434.04482744994,369.828515376218,2803.87334282615,2230.257886488,216.50126503329,2446.75915152129,13772.0734152384,26.0445072221207,26.0503366270839,26.0449753384184,26.0457298101438,26.0432468272074,51.5923421488557,26.0459680805475
 08/14  17:00:00,33.0916666666666,600.75,5,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2143.12906788221,167.469071369663,2310.59813925187,2519.00378678012,0,2519.00378678012,1390.04794769096,43.0026650867054,1433.05061277767,1807.40176875325,78.5895106242529,1885.99127937751,2193.93739373816,42.8266500509161,2236.76404378907,10385.4078619762,26.0408937027657,26.0408637730408,26.0398142095463,26.0414954289138,26.0504287837875,47.8956428711789,26.0421338709166
 08/14  18:00:00,31.4916666666666,255.333333333333,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,1332.56051801189,1332.56051801189,0,1009.89641591566,1009.89641591566,0,657.545518826577,657.545518826577,0,985.573346570288,985.573346570288,0,739.385552002618,739.385552002618,4724.96135132703,27.4646890702554,27.7306401510323,27.8364660291276,27.550776712185,28.8786697746486,41.8450314551596,27.7779352484909
 08/14  19:00:00,28.3333333333333,108.916666666666,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1252750891238,28.2238681453485,28.4329501922631,28.0848938969808,29.5002308897753,33.5683073139674,28.3597296108885
 08/14  20:00:00,25.1916666666666,0,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1834990455745,28.0438326046271,28.2812287195591,27.9265311639968,29.0309785995846,26.6236189850089,28.2199130991839
 08/14  21:00:00,23.6666666666666,0,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1598574402295,27.8404720782928,28.0871690276238,27.7266139525913,28.632210729866,22.3876408182354,28.0454333649318
 08/14  22:00:00,23.325,0,5,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0913160906756,27.7208802232269,27.9717497047299,27.6057518966857,28.3892188975855,20.4999249563492,27.9248090493985
 08/14  23:00:00,22.9666666666666,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9972803729791,27.6020676876048,27.854633904089,27.4851892472118,28.2091745834096,19.5179291545693,27.8050240367534
 08/14  24:00:00,22.3916666666666,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2218145414984,27.7869786514357,28.024000662385,27.6727972094719,28.3389561022745,18.6032620287881,27.9928298639643
 08/15  01:00:00,21.6333333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2667510867227,27.7470030880657,27.9712068433101,27.6376869379606,28.2544744227967,17.7832486432414,27.971247950977
 08/15  02:00:00,20.8916666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2735820012157,27.6622664862235,27.8770059655997,27.5582443004563,28.1367838310154,16.9851420320386,27.9089112880753
 08/15  03:00:00,20.075,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2706512370339,27.5609528455252,27.7645666325528,27.4621670625333,28.006065578085,16.0955015826574,27.8322288243887
 08/15  04:00:00,19.1166666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2612157838905,27.4422945829091,27.6329803542495,27.347928709951,27.8604444816952,15.2607817633961,27.7412784969635
 08/15  05:00:00,18.175,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2594692806692,27.3192421980508,27.4947150369341,27.2291419922182,27.7106589727371,14.4823857107835,27.6491669860529
 08/15  06:00:00,18.0916666666666,103.666666666666,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,310.694074089173,339.9332861897,650.627360278873,75.7110724769328,143.886008550781,219.597081027713,46.6127569984124,93.3882100563775,140.000967054789,75.9339169374649,148.549924001469,224.483840938933,47.2318996977979,90.5831904937085,137.815090191506,1372.52433949181,28.0316690550906,27.0912533407599,27.5322179959069,27.1541089555042,27.5932277512445,14.0843594185307,27.5046919941375
 08/15  07:00:00,18.65,406.166666666666,6,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2360.58898172788,1490.87038543488,3851.45936716275,552.891321351991,608.678335938962,1161.56965729095,1350.62868999555,517.096239575073,1867.72492957062,1089.53274771064,644.52458216918,1734.05732987981,905.720375458155,509.541654058033,1415.26202951618,10030.0733134203,26.1600672990711,26.085423991596,26.1253787024584,26.1192032889726,26.1540530549481,16.2851054568732,26.1290718614781
 08/15  08:00:00,19.1916666666666,582.333333333333,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2814.39764367062,545.19320171382,3359.59084538445,1603.82828521414,323.242701292228,1927.07098650636,1971.44419101618,231.312497951003,2202.75668896718,1631.5100543895,392.27438685991,2023.78444124941,1174.7917019836,231.194416865321,1405.98611884892,10919.1890809563,25.9826056723648,26.009555188489,26.020365479468,26.0019758538765,26.0066867434364,22.3178586304793,26.0010281431671
 08/15  09:00:00,20.9166666666666,613.166666666666,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2797.11021292321,534.849783772526,3331.95999669573,1725.94095326137,319.964581117161,2045.90553437854,2098.65847916259,228.236749624887,2326.89522878747,1727.82950999428,387.240299768372,2115.06980976265,1209.77536483961,228.351514247413,1438.12687908702,11257.9574487114,26.0176400130897,26.0214404025976,26.0222074447709,26.0188265028576,26.0234464767416,29.9548715737309,26.0201126598313
 08/15  10:00:00,23.5166666666666,700.833333333333,6,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2822.50561833391,539.95143548318,3362.45705381708,1881.81659377358,323.607623578501,2205.42421735208,1904.76458719597,0,1904.76458719597,1847.30907604981,393.306287401093,2240.6153634509,1272.81139104091,232.137869197998,1504.9492602389,11218.2104820549,26.0210323049359,26.023080836351,26.0339967382332,26.0210869459427,26.0260149683162,38.1400158530098,26.0238620061491
 08/15  11:00:00,26.1166666666666,716.416666666666,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2866.51524874649,539.951691981737,3406.46694072822,2075.71483952858,311.605243887491,2387.32008341607,1900.14752232772,232.5795967955,2132.72711912322,1978.35136769209,393.968519174335,2372.31988686642,1349.47578852103,232.57941695204,1582.05520547307,11880.889235607,26.0223913664715,26.0212421601989,26.0212466727051,26.0210303803939,26.0258593658046,45.9400423870205,26.0221401220639
 08/15  12:00:00,28.075,659.083333333333,6,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2673.02488057948,329.583995786695,3002.60887636617,2243.36850105914,0,2243.36850105914,1607.59080264339,0,1607.59080264339,1924.76910822981,233.633826163697,2158.4029343935,1318.34711122595,137.403718451573,1455.75082967753,10467.7219441397,26.0242263456904,26.018017823745,26.0197905252669,26.0223703354544,26.0276743914638,51.0489958137636,26.0223063959463
 08/15  13:00:00,29.575,621.25,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2930.98694167909,534.293994150615,3465.2809358297,2467.51347107368,285.303047233393,2752.81651830708,1785.04540064463,228.601313049835,2013.64671369446,2205.29294410138,387.793288217993,2593.08623231937,1484.48493681323,228.711796211621,1713.19673302485,12538.0271331755,26.0228328168627,26.0268416439008,26.017028939869,26.022113296287,26.0272188169904,53.8312149042528,26.023376191814
 08/15  14:00:00,31.075,544.5,6,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2965.64626914227,540.131196852247,3505.77746599451,2634.5847160475,277.261805198963,2911.84652124646,1606.26889894302,0,1606.26889894302,2322.38170147082,390.402831554425,2712.78453302524,1570.17017947747,230.175185557525,1800.34536503499,12537.0227842442,26.0243183045872,26.0270001336273,26.0202235808928,26.0233581768979,26.0228303139784,54.7711784602971,26.023965413132
 08/15  15:00:00,31.9333333333333,542.916666666666,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2981.67201363668,533.261023410794,3514.93303704747,2714.07018722497,262.815387637319,2976.88557486228,1776.17629305843,227.055388048028,2003.23168110645,2394.49228510616,385.414358029775,2779.90664313593,1829.11247887512,227.029961859693,2056.14244073481,13331.0993768869,26.0241178664529,26.0278129721201,26.0206953553037,26.0242286738191,26.0084371649049,54.1036356849875,26.0224474559319
 08/15  16:00:00,32.275,474.5,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3181.73723617635,539.579905389348,3721.31714156569,2902.10978724907,270.639116070585,3172.74890331966,1876.28036715248,231.943746032922,2108.2241131854,2582.22232711899,392.984892701601,2975.20721982059,2303.29296110826,231.943734304167,2535.23669541242,14512.7340733038,25.876644617298,25.8678167116028,25.8581907188789,25.8765498470833,25.8356218965904,51.4924134826718,25.8668335852649
 08/15  17:00:00,32.6333333333333,267.666666666666,6,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2128.63533330219,172.784939174791,2301.42027247698,2486.86561496152,0,2486.86561496152,1352.22784830308,68.8049920385114,1421.03284034159,1793.80493423892,117.639145706453,1911.44407994538,1861.4643758799,68.805075687372,1930.26945156727,10051.0322592927,25.9863577667607,25.9853211833299,25.9789031327055,25.9861510266753,25.9848663252599,46.9266017950529,25.9849039776677
 08/15  18:00:00,31.6916666666666,194.583333333333,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,1340.65542367413,1340.65542367413,0,1039.60415904912,1039.60415904912,0,666.651504197111,666.651504197111,0,1007.42311165229,1007.42311165229,0,795.250223656214,795.250223656214,4849.58442222887,27.5404885096398,27.8113103791602,27.8993576213063,27.6125553811656,28.6936240541588,41.5697808625497,27.8156616555298
 08/15  19:00:00,29.8499999999999,44.5833333333333,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0844922588108,28.2504005839929,28.4184365599803,28.091689434601,29.2016564305906,34.7973823971281,28.3139649343403
 08/15  20:00:00,27.9916666666666,0,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1548538818028,28.1891498011404,28.3881316884813,28.0487506398164,28.9545802665703,28.6033519067427,28.2749214053453
 08/15  21:00:00,26.675,0,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.154685462656,28.0631477338606,28.2727243309699,27.9303212747186,28.6947745294292,24.960972701163,28.1712208237983
 08/15  22:00:00,25.7166666666666,0,6,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1034037554469,27.9184648562788,28.131073574278,27.7899531337585,28.4662571737802,22.9356886347945,28.0442037821647
 08/15  23:00:00,24.775,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0190482958511,27.7527156941197,27.966199183876,27.6272317047327,28.2516259663242,21.3269416818671,27.8966369734867
